team_name,team_id,team_country,team_league
Iskenderunspor (- 2007),66622,Turkey,3.Lig Grup 3
Ankara Demirspor,12524,Turkey,3.Lig Grup 4
Polatlispor,45314,Turkey,3.Lig Grup 4
Türk Telekomspor,1518,Turkey,3.Lig Grup 4
TSV 1860 Munich,72,Germany,Bundesliga
KFC Uerdingen 05,95,Germany,Bundesliga
Warta Poznan,7146,Poland,Ekstraklasa
Sokol Pniewy,21281,Poland,Ekstraklasa
Ruch Chorzow,318,Poland,Ekstraklasa
Olimpia Poznan,4895,Poland,Ekstraklasa
NEC Nijmegen,467,Netherlands,Eredivisie
Dinamo Tbilisi,663,Georgia,Erovnuli Liga (bis 2016/17)
Metalurgi Rustavi,5155,Georgia,Erovnuli Liga (bis 2016/17)
Iveria Khashuri,37009,Georgia,Erovnuli Liga (bis 2016/17)
FC Kolkheti-1913 Poti,28971,Georgia,Erovnuli Liga (bis 2016/17)
Panachaiki GE,1837,Greece,Football League
PS Kalamata,9,Greece,Football League
SK Slavia Prague,62,Czech Republic,Fortuna Liga
JEF United Chiba,672,Japan,J1 - 2nd Stage
Sint-Truidense VV,475,Belgium,Jupiler Pro League
KV Oostende,2861,Belgium,Jupiler Pro League
SC Cambuur-Leeuwarden,133,Netherlands,Keuken Kampioen Divisie
RBC Roosendaal,1227,Netherlands,Keuken Kampioen Divisie
AZ Alkmaar,1090,Netherlands,Keuken Kampioen Divisie
Real Betis Balompié,150,Spain,LaLiga
SD Compostela,2855,Spain,LaLiga
CA Osasuna,331,Spain,LaLiga2
CD Leganés,1244,Spain,LaLiga2
Rayo Vallecano,367,Spain,LaLiga2
Villarreal CF,1050,Spain,LaLiga2
Vitória Setúbal FC,1085,Portugal,Liga Portugal
CF União Madeira,976,Portugal,Liga Portugal
SC Farense,4294,Portugal,Liga Portugal
GD Chaves,3325,Portugal,Liga Portugal
União de Leiria,2639,Portugal,Liga Portugal
Maccabi Tel Aviv,119,Israel,Ligat ha'Al
Maccabi Herzliya,8907,Israel,Ligat ha'Al
Beitar Jerusalem,3793,Israel,Ligat ha'Al
Hapoel Tzafririm Holon,14792,Israel,Ligat ha'Al
Maccabi Haifa,1064,Israel,Ligat ha'Al
Maccabi Petah Tikva,3785,Israel,Ligat ha'Al
Stade Rennais FC,273,France,Ligue 1
OGC Nice,417,France,Ligue 1
SC Bastia,595,France,Ligue 1
Olympique Marseille,244,France,Ligue 2
FC Toulouse,415,France,Ligue 2
Stade Lavallois,1080,France,Ligue 2
Olympique de Valence,1424,France,Ligue 2
Lichterfelder FC Berlin,547,Germany,NOFV-Oberliga Nord
Leicester City,1003,England,Premier League
Zamalek SC,664,Egypt,Premier League
FK Nyva Vinnytsya,20423,Ukraine,Premier Liga
Kremin Kremenchuk,13017,Ukraine,Premier Liga
Chernomorets Novorossijsk,5287,Russia,Premier Liga
KamAZ-Chally Naberezhnye Chelny,3243,Russia,Premier Liga
Concordia Hamburg,1054,Germany,Regionalliga Nord
Kickers Emden,139,Germany,Regionalliga Nord
Stuttgarter Kickers,71,Germany,Regionalliga Süd
SG Rot-Weiss Frankfurt,4514,Germany,Regionalliga Süd
FC Augsburg,167,Germany,Regionalliga Süd
FC Hessen Kassel (- 1998),38969,Germany,Regionalliga Süd
SSV Ulm 1846,69,Germany,Regionalliga Süd
SpVgg Unterhaching,66,Germany,Regionalliga Süd
AS Bari,332,Italy,Serie A
Calcio Padova,3037,Italy,Serie A
US Salernitana,380,Italy,Serie B
Udinese Calcio,410,Italy,Serie B
Atalanta BC,800,Italy,Serie B
Como Calcio,1047,Italy,Serie B
LR Vicenza,2655,Italy,Serie B
AC Perugia,839,Italy,Serie B
Ravenna FC,1105,Italy,Serie C - A
Modena FC,1385,Italy,Serie C - A
US Pistoiese 1921,1307,Italy,Serie C - A
Carrarese Calcio 1908,4159,Italy,Serie C - A
AC Monza,2919,Italy,Serie C - A
Sora Calcio 1907,4544,Italy,Serie C - B
US Città di Pontedera,14888,Italy,Serie C - B
FC Trapani 1905,4331,Italy,Serie C - B
Neuchâtel Xamax FCS,625,Switzerland,Super League
FC Basel 1893,26,Switzerland,Super League
PAOK Thessaloniki,1091,Greece,Super League 1
Hvidovre IF,1894,Denmark,Superligaen Releg.
Esbjerg fB,3426,Denmark,Superligaen Releg.
Brönshöj Boldklub,5866,Denmark,Superligaen Releg.
Köge Boldklub,5766,Denmark,Superligaen Releg.
Petrolofisi,23766,Turkey,Süper Lig
Adana Demirspor,3840,Turkey,Süper Lig
Denizlispor,833,Turkey,Süper Lig
Vanspor,40181,Turkey,Süper Lig
Antalyaspor,589,Turkey,Süper Lig
AA Argentinos Juniors,1030,Argentina,Torneo Inicial
Club Atlético Lanús,333,Argentina,Torneo Inicial
CA Rosario Central,1418,Argentina,Torneo Inicial
CA Independiente,1234,Argentina,Torneo Inicial
CA Newell's Old Boys,1286,Argentina,Torneo Inicial
Ilves Tampere,3189,Finland,Veikkausliiga
Dynamo Brest,6131,Belarus,Vysheyshaya Liga
FK Molodechno,24015,Belarus,Vysheyshaya Liga
Neftekhimik Nizhnekamsk,3733,Russia,1.Division
Smena-Saturn St. Petersburg,15170,Russia,1.Division
Lokomotiv St. Petersburg,2699,Russia,1.Division
Soyuz-Gazprom Izhevsk (-2011),6411,Russia,1.Division
Sanliurfaspor,6630,Turkey,1.Lig
Türk Telekomspor,1518,Turkey,1.Lig
Diyarbakirspor,845,Turkey,1.Lig
Buca Gelistirme Spor,2750,Turkey,1.Lig
Alanyaspor,11282,Turkey,1.Lig
SV Meppen,247,Germany,2. Bundesliga
VfL Wolfsburg,82,Germany,2. Bundesliga
SpVgg Unterhaching,66,Germany,2. Bundesliga
Arminia Bielefeld,10,Germany,2. Bundesliga
Sporting de Gijón B ,12331,Spain,2ª B - Grupo II
CD Castellón,2502,Spain,2ª B - Grupo III
Betis Deportivo Balompié,2865,Spain,2ª B - Grupo IV
Van DSI Spor,69607,Turkey,3.Lig Grup 1
Giresunspor,11688,Turkey,3.Lig Grup 2
Osmaniyespor,12467,Turkey,3.Lig Grup 3
Gaskispor,12383,Turkey,3.Lig Grup 3
MKE Kirikkalespor,12390,Turkey,3.Lig Grup 4
Nevsehirspor,3210,Turkey,3.Lig Grup 4
Altindag Belediyesi Kizilcahamam Belediyespor,3857,Turkey,3.Lig Grup 4
FC St. Pauli,35,Germany,Bundesliga
Red Bull Salzburg,409,Austria,Bundesliga
SK Sturm Graz,122,Austria,Bundesliga
FC Hansa Rostock,30,Germany,Bundesliga
Fortuna Düsseldorf,38,Germany,Bundesliga
Widzew Lodz,88,Poland,Ekstraklasa
Stal Mielec,22431,Poland,Ekstraklasa
De Graafschap Doetinchem,642,Netherlands,Eredivisie
FC Samtredia,2950,Georgia,Erovnuli Liga (bis 2016/17)
FC Telavi,41310,Georgia,Erovnuli Liga (bis 2016/17)
AC Sparta Prague,197,Czech Republic,Fortuna Liga
SK Sigma Olomouc,2311,Czech Republic,Fortuna Liga
FC Zbrojovka Brno,5225,Czech Republic,Fortuna Liga
SC Eendracht Aalst,1111,Belgium,Jupiler Pro League
KRC Zuid-West-Vlaanderen,2478,Belgium,Jupiler Pro League
KSC Eendracht Aalst,1111,Belgium,Jupiler Pro League
KRC Harelbeke,2478,Belgium,Jupiler Pro League
Jeonnam Dragons,6503,"Korea, South",K League - 2nd Stage
MVV Maastricht,384,Netherlands,Keuken Kampioen Divisie
UD Salamanca,1087,Spain,LaLiga
CP Mérida,38011,Spain,LaLiga
CD Logroñés,236,Spain,LaLiga2
Deportivo Alavés,1108,Spain,LaLiga2
UD Almería,3302,Spain,LaLiga2
Ternana Calcio,1103,Italy,Lega Pro 2 - B
FC Tirsense,2459,Portugal,Liga Portugal
Leça FC,3267,Portugal,Liga Portugal
SC Campomaiorense (- 2001),59,Portugal,Liga Portugal
FC Felgueiras ,1701,Portugal,Liga Portugal
Beitar Tel Aviv Bat Yam,10763,Israel,Ligat ha'Al
EA Guingamp,855,France,Ligue 1
FC Gueugnon,1397,France,Ligue 1
SM Caen,1162,France,Ligue 2
FC Sochaux-Montbéliard,750,France,Ligue 2
Amiens SC,1416,France,Ligue 2
Olympique Charleville-Neufmanil-Aiglemont,6333,France,Ligue 2
Türkiyemspor Berlin,1427,Germany,NOFV-Oberliga Nord
SV Lohhof,315,Germany,Oberliga Bayern
SG Rot-Weiss Frankfurt,4514,Germany,Oberliga Hessen
Schwarz-Weiß Essen,463,Germany,Oberliga Nordrhein
Bolton Wanderers,355,England,Premier League
CSKA-Borysfen Boryspil,32131,Ukraine,Premier Liga
Kryvbas Kryvyi Rig,3592,Ukraine,Premier Liga
MFK Mykolaiv,6422,Ukraine,Premier Liga
Volyn Lutsk,4482,Ukraine,Premier Liga
Torpedo Zaporizhya,14809,Ukraine,Premier Liga
Torpedo-Luzhniki Moskau,1186,Russia,Premier Liga
Energia-Tekstilshchik Kamyshin,12435,Russia,Premier Liga
Holstein Kiel,269,Germany,Regionalliga Nord
SV Wilhelmshaven,96,Germany,Regionalliga Nord
SV Lurup,1240,Germany,Regionalliga Nord
VfL 93 Hamburg,491,Germany,Regionalliga Nord
FSV Frankfurt,293,Germany,Regionalliga Süd
TSV Vestenbergsgreuth (- 1996),674,Germany,Regionalliga Süd
TSF Ditzingen,356,Germany,Regionalliga Süd
LR Vicenza,2655,Italy,Serie A
Piacenza Calcio 1919,1408,Italy,Serie A
Fidelis Andria 2018,4085,Italy,Serie B
Reggina Calcio,1386,Italy,Serie B
Calcio Foggia 1920,704,Italy,Serie B
US Avellino 1912,2331,Italy,Serie B
Genoa CFC,252,Italy,Serie B
AC Prato,2250,Italy,Serie C - A
Ascoli Calcio,408,Italy,Serie C - B
AS Gualdo Casacastalda,4090,Italy,Serie C - B
Nocerina Calcio,4114,Italy,Serie C - B
Acireale Calcio,4337,Italy,Serie C - B
SS Nola 1925,38991,Italy,Serie C - B
US Lecce,1005,Italy,Serie C - B
Servette FC,61,Switzerland,Super League
Panionios Athens,169,Greece,Super League 1
Iraklis Thessaloniki,47,Greece,Super League 1
Sport Club Corinthians Paulista,199,Brazil,Série A
Istanbulspor,924,Turkey,Süper Lig
Eskisehirspor,825,Turkey,Süper Lig
CA Banfield,830,Argentina,Torneo Inicial
FC Kuusysi,10493,Finland,Veikkausliiga
Dinamo 93 Minsk (- 1998),34598,Belarus,Vysheyshaya Liga
Neman Grodno,14178,Belarus,Vysheyshaya Liga
Belshina Bobruisk,3886,Belarus,Vysheyshaya Liga
Slavia Mozyr,6423,Belarus,Vysheyshaya Liga
FK Vitebsk,17959,Belarus,Vysheyshaya Liga
Ural Yekaterinburg,11127,Russia,1.Division
Tekstilshchik Kamyshin,12435,Russia,1.Division
Anzhi Makhachkala ( -2022),2700,Russia,1.Division
Saturn Ramenskoe,2737,Russia,1.Division
Elazigspor,2292,Turkey,1.Lig
Kayseri Erciyesspor,6894,Turkey,1.Lig
TKI Soma Linyitspor,50852,Turkey,1.Lig
Afyonspor,66561,Turkey,1.Lig
Yimpas Yozgatspor,740,Turkey,1.Lig
Beylerbeyispor,11675,Turkey,1.Lig
Yeni Salihlispor,45545,Turkey,1.Lig
Eintracht Frankfurt,24,Germany,2. Bundesliga
1.FC Kaiserslautern,2,Germany,2. Bundesliga
FSV Zwickau,275,Germany,2. Bundesliga
FC Carl Zeiss Jena,113,Germany,2. Bundesliga
FC Gütersloh,220,Germany,2. Bundesliga
SK Vorwärts Steyr,1521,Austria,2. Liga
VfB Mödling,25598,Austria,2. Liga
SD Huesca,5358,Spain,2ª B - Grupo II
RCD Espanyol B,10773,Spain,2ª B - Grupo III
Club Atlético Marbella (- 1997),42872,Spain,2ª B - Grupo IV
Kadiköyspor,12554,Turkey,3.Lig Grup 2
Defne Anadolu FK,9851,Turkey,3.Lig Grup 3
Beypazari Belediyespor,66638,Turkey,3.Lig Grup 4
Boluspor,3207,Turkey,3.Lig Grup 4
Arminia Bielefeld,10,Germany,Bundesliga
FC Winterthur,242,Switzerland,Challenge League
GKS Tychy,1750,Poland,Ekstraklasa
Tromsø IL,1293,Norway,Eliteserien
AZ Alkmaar,1090,Netherlands,Eredivisie
Ethnikos Piraeus,2670,Greece,Football League
Bohemians Prague 1905,715,Czech Republic,Fortuna Liga
Júbilo Iwata,937,Japan,J1 - 2nd Stage
Sanfrecce Hiroshima,2697,Japan,J1 - 2nd Stage
Gamba Osaka,596,Japan,J1 - 2nd Stage
Kashima Antlers,2241,Japan,J1 League
Tokyo Verdy,3734,Japan,J1 League
Gamba Osaka,596,Japan,J1 League
Excelsior Mouscron (- 2009),1433,Belgium,Jupiler Pro League
Seongnam FC,3610,"Korea, South",K League - 2nd Stage
Jeju United,19684,"Korea, South",K League - 2nd Stage
Jeju United,19684,"Korea, South",K League 1
FC Seoul,6500,"Korea, South",K League 1
Go Ahead Eagles,1435,Netherlands,Keuken Kampioen Divisie
CF Extremadura,811,Spain,LaLiga
Hércules CF,7971,Spain,LaLiga
Levante UD,3368,Spain,LaLiga2
Albacete Balompié,1532,Spain,LaLiga2
UD Salamanca,1087,Spain,LaLiga2
Écija Balompié,4050,Spain,LaLiga2
SS Maceratese 1922,21474,Italy,Lega Pro 2 - B
USC Baracca Lugo 1909,4105,Italy,Lega Pro 2 - B
Pelita Jaya (- 2016),20377,Indonesia,Liga 1
CF América,3631,Mexico,Liga MX Clausura
SC Espinho,3265,Portugal,Liga Portugal
Bnei Yehuda Tel Aviv,9095,Israel,Ligat ha'Al
Hapoel Beit Shean,6026,Israel,Ligat ha'Al
AS Nancy-Lorraine,1159,France,Ligue 1
Sporting Club de Toulon,494,France,Ligue 2
Stade Briochin,1777,France,Ligue 2
AS Saint-Étienne,618,France,Ligue 2
Esperance Tunis,3342,Tunisia,Ligue I Pro
AS Marsa,18792,Tunisia,Ligue I Pro
Club Africain Tunis,819,Tunisia,Ligue I Pro
Colorado Rapids,1247,United States,MLS
FC Dallas,8816,United States,MLS
Zalaegerszegi TE FC,1391,Hungary,NB I.
Budapesti VSC - Zugló,22516,Hungary,NB I.
PSV Rostock,525,Germany,NOFV-Oberliga Nord
SpVgg Bayreuth,752,Germany,Oberliga Bayern
VfL Frohnlach,400,Germany,Oberliga Bayern
1.FC Schweinfurt 05,103,Germany,Oberliga Bayern
FSV Frankfurt,293,Germany,Oberliga Hessen
FV Bad Honnef,214,Germany,Oberliga Nordrhein
SCB Viktoria Köln (1994 - 2010),37751,Germany,Oberliga Nordrhein
Bonner SC,215,Germany,Oberliga Nordrhein
Baladiya Mahalla,9093,Egypt,Premier League
Sunderland AFC,289,England,Premier League
Shinnik Yaroslavl,2374,Russia,Premier Liga
Karpaty Lviv (-2021),2477,Ukraine,Premier Liga
Baltika Kaliningrad,2741,Russia,Premier Liga
Spartak Ivano-Frankivsk,27241,Ukraine,Premier Liga
CSKA Kyiv,2744,Ukraine,Premier Liga
Hannover 96,42,Germany,Regionalliga Nord
1.FC Nuremberg,4,Germany,Regionalliga Süd
SSV Reutlingen 05,68,Germany,Regionalliga Süd
AC Perugia,839,Italy,Serie A
Hellas Verona,276,Italy,Serie A
Bologna FC 1909,1025,Italy,Serie A
Torino FC,416,Italy,Serie B
Chievo Verona,862,Italy,Serie B
AC Carpi,4102,Italy,Serie C - A
US Savoia 1908,4341,Italy,Serie C - B
Fidelis Andria 2018,4085,Italy,Serie C - B
US Ancona,1388,Italy,Serie C - B
FC St. Gallen 1879,257,Switzerland,Super League
Panathinaikos Athens,265,Greece,Super League 1
AEK Athens,2441,Greece,Super League 1
AS Kastoria 1980,5540,Greece,Super League 1
PS Kalamata,9,Greece,Super League 1
Vejle Boldklub,443,Denmark,Superligaen
Hvidovre IF,1894,Denmark,Superligaen
Akademisk Boldklub,362,Denmark,Superligaen
Santos FC,221,Brazil,Série A
Botafogo de Futebol e Regatas,537,Brazil,Série A
Cruzeiro Esporte Clube,609,Brazil,Série A
Red Bull Bragantino,8793,Brazil,Série A
Sociedade Esportiva Palmeiras,1023,Brazil,Série A
Clube Atlético Mineiro,330,Brazil,Série A
Sport Club do Recife,8718,Brazil,Série A
Clube de Regatas do Flamengo,614,Brazil,Série A
São Paulo Futebol Clube,585,Brazil,Série A
Sport Club Internacional,6600,Brazil,Série A
Club Athletico Paranaense,679,Brazil,Série A
Coritiba Foot Ball Club,776,Brazil,Série A
Grêmio Foot-Ball Porto Alegrense,210,Brazil,Série A
Paraná Clube,309,Brazil,Série A
Goiás Esporte Clube,3197,Brazil,Série A
Dardanelspor,1507,Turkey,Süper Lig
CA Huracán,2063,Argentina,Torneo Inicial
Club de Gimnasia y Esgrima La Plata,1106,Argentina,Torneo Inicial
CA Colon,1070,Argentina,Torneo Inicial
Club Ferro Carril Oeste,4557,Argentina,Torneo Inicial
CA San Lorenzo de Almagro,1775,Argentina,Torneo Inicial
Spartak Nalchik,8835,Russia,1.Division
KamAZ Naberezhnye Chelny,3243,Russia,1.Division
Kristall Smolensk (-2004),6412,Russia,1.Division
Uralan Elista,3687,Russia,1.Division
Irtysh Omsk,12420,Russia,1.Division
Lokomotiv Nizhniy Novgorod,2693,Russia,1.Division
Metallurg Lipetsk,3723,Russia,1.Division
Adiyamanspor,11933,Turkey,1.Lig
Kusadasispor,2318,Turkey,1.Lig
Ankara Demirspor,12524,Turkey,1.Lig
SpVgg Greuther Fürth,65,Germany,2. Bundesliga
FC Energie Cottbus,25,Germany,2. Bundesliga
CD Aurrera de Vitoria,1534,Spain,2ª B - Grupo II
Barakaldo CF ,3708,Spain,2ª B - Grupo II
Rayo Cantabria,10980,Spain,2ª B - Grupo II
CD Manchego (- 2010),5089,Spain,2ª B - Grupo IV
Akcaabat Sebatspor,1511,Turkey,3.Lig Grup 2
Gümüshanespor,4574,Turkey,3.Lig Grup 2
Kayserispor,3205,Turkey,3.Lig Grup 3
Grazer AK 1902,316,Austria,Bundesliga
VfL Wolfsburg,82,Germany,Bundesliga
Hertha BSC,44,Germany,Bundesliga
FK Bodø/Glimt,501,Norway,Eliteserien
Torpedo Kutaisi,253,Georgia,Erovnuli Liga (bis 2016/17)
AE Larisa,4603,Greece,Football League
FK Viktoria Zizkov,892,Czech Republic,Fortuna Liga
Kashiwa Reysol,6632,Japan,J1 - 2nd Stage
Avispa Fukuoka,9597,Japan,J1 - 2nd Stage
Urawa Red Diamonds,828,Japan,J1 - 2nd Stage
Vissel Kobe,3958,Japan,J1 - 2nd Stage
KVC Westerlo,968,Belgium,Jupiler Pro League
Jeonnam Dragons,6503,"Korea, South",K League 1
Suwon Samsung Bluewings,3301,"Korea, South",K League 1
RCD Mallorca,237,Spain,LaLiga
Sevilla FC,368,Spain,LaLiga2
SD Eibar,1533,Spain,LaLiga2
CF Extremadura,811,Spain,LaLiga2
UD Las Palmas,472,Spain,LaLiga2
CD Numancia,2296,Spain,LaLiga2
SS Arezzo,4255,Italy,Lega Pro 2 - B
SPAL,2722,Italy,Lega Pro 2 - B
Persisam Putra Samarinda (- 2014),42489,Indonesia,Liga 1
CF Atlante,6709,Mexico,Liga MX Clausura
Académica Coimbra,2990,Portugal,Liga Portugal
Varzim SC,4297,Portugal,Liga Portugal
Hapoel Beer Sheva,2976,Israel,Ligat ha'Al
LB Châteauroux,1175,France,Ligue 1
LOSC Lille,1082,France,Ligue 2
Stade Tunisien,4812,Tunisia,Ligue I Pro
Columbus Crew,813,United States,MLS
New York Red Bulls,623,United States,MLS
Tampa Bay Mutiny,646,United States,MLS
Szombathelyi Haladás,649,Hungary,NB I.
1.SC Feucht,305,Germany,Oberliga Bayern
Derby County,22,England,Premier League
Zirka Kropyvnytskyi,8838,Ukraine,Premier Liga
FK Mariupol,6993,Ukraine,Premier Liga
Vorskla Poltava,2740,Ukraine,Premier Liga
Uralan Elista,3687,Russia,Premier Liga
LD Alajuelense,6478,Costa Rica,Primera División Apertura
VfB Oldenburg,166,Germany,Regionalliga Nord
VfB Lübeck,78,Germany,Regionalliga Nord
SV Waldhof Mannheim,85,Germany,Regionalliga Süd
SV Wehen Wiesbaden,108,Germany,Regionalliga Süd
VfR Mannheim,106,Germany,Regionalliga Süd
FC Empoli,749,Italy,Serie A
Empoli FC,749,Italy,Serie A
Cagliari Calcio,1390,Italy,Serie B
ASD Castel di Sangro,3512,Italy,Serie B
ACD Treviso,2251,Italy,Serie B
AC Cesena,1429,Italy,Serie C - A
FBC Saronno 1910,14891,Italy,Serie C - A
Calcio Lecco 1912,5514,Italy,Serie C - A
US Cremonese,2239,Italy,Serie C - A
AC Siena,1387,Italy,Serie C - A
Casarano Calcio,6089,Italy,Serie C - B
Atletico Catania,4087,Italy,Serie C - B
SS Juve Stabia,5587,Italy,Serie C - B
FC Zürich,260,Switzerland,Super League
Shanghai Shenhua,3183,China,Super League
Paniliakos Pyrgos,2726,Greece,Super League 1
Athinaikos AS,4589,Greece,Super League 1
FK Partizan Belgrade,669,Serbia,Super liga Srbije
FK Zemun,3521,Serbia,Super liga Srbije
Red Star Belgrade,159,Serbia,Super liga Srbije
FK Vojvodina Novi Sad,448,Serbia,Super liga Srbije
FK Rad,902,Serbia,Super liga Srbije
FK Obilic,37,Serbia,Super liga Srbije
Buducnost Podgorica,4391,Montenegro,Super liga Srbije
FK Mladost Lucani,6622,Serbia,Super liga Srbije
Club de Regatas Vasco da Gama,978,Brazil,Série A
Guarani Futebol Clube (SP),1755,Brazil,Série A
União São João Esporte Clube (SP),734,Brazil,Série A
Esporte Clube Vitória,2125,Brazil,Série A
Esporte Clube Bahia,10010,Brazil,Série A
Sekerspor,5743,Turkey,Süper Lig
Kardemir Karabükspor,1506,Turkey,Süper Lig
Club Estudiantes de La Plata,288,Argentina,Torneo Inicial
Club Deportivo Español,14546,Argentina,Torneo Inicial
Club Atlético Unión,7097,Argentina,Torneo Inicial
Vaasan Palloseura,1102,Finland,Veikkausliiga
Turun Palloseura,2275,Finland,Veikkausliiga
FC Jazz Pori,304,Finland,Veikkausliiga
Arsenal Tula,3729,Russia,1.Division
Akademia Togliatti (-2012),21637,Russia,1.Division
Izmirspor,3842,Turkey,1.Lig
Kilimli Belediyespor,22309,Turkey,1.Lig
Gümüshanespor,4574,Turkey,1.Lig
Karlsruher SC,48,Germany,2. Bundesliga
1. FC Köln,3,Germany,2. Bundesliga
Tennis Borussia Berlin,101,Germany,2. Bundesliga
Burgos CF,1536,Spain,2ª B - Grupo II
Levante UD,3368,Spain,2ª B - Grupo III
Xerez CD,134,Spain,2ª B - Grupo IV
Moralo CP,45352,Spain,2ª B - Grupo IV
UP Plasencia,35823,Spain,2ª B - Grupo IV
Carsambaspor,20659,Turkey,3.Lig Grup 2
Cankirispor,12939,Turkey,3.Lig Grup 4
FC Baden 1897,747,Switzerland,Challenge League
LKS Lodz,256,Poland,Ekstraklasa
Stabæk Fotball,1274,Norway,Eliteserien
Dinamo Batumi,11344,Georgia,Erovnuli Liga (bis 2016/17)
Athinaikos AS,4589,Greece,Football League
FC Banik Ostrava,377,Czech Republic,Fortuna Liga
FC Slovan Liberec,697,Czech Republic,Fortuna Liga
Nagoya Grampus,1066,Japan,J1 - 2nd Stage
Shonan Bellmare,8457,Japan,J1 - 2nd Stage
KV Kortrijk,601,Belgium,Jupiler Pro League
FC Groningen,202,Netherlands,Keuken Kampioen Divisie
Deportivo Alavés,1108,Spain,LaLiga
Villarreal CF,1050,Spain,LaLiga
Sporting Gijón,2448,Spain,LaLiga2
CD Ourense (- 2014),2725,Spain,LaLiga2
US Viterbese 1908,22294,Italy,Lega Pro 2 - B
SEF Torres 1903,2253,Italy,Lega Pro 2 - B
US Tempio,22036,Italy,Lega Pro 2 - B
US Sassuolo,6574,Italy,Lega Pro 2 - B
UNAM Pumas,7633,Mexico,Liga MX Clausura
Tigres UANL,7055,Mexico,Liga MX Clausura
FC Alverca,2521,Portugal,Liga Portugal
FC Lorient,1158,France,Ligue 1
EA Guingamp,855,France,Ligue 2
Wasquehal Football,2257,France,Ligue 2
Club Athlétique Bizertin,12717,Tunisia,Ligue I Pro
Etoile Sportive du Sahel,250,Tunisia,Ligue I Pro
D.C. United,2440,United States,MLS
Chicago Fire FC,432,United States,MLS
SpVgg Jahn Forchheim,1606,Germany,Oberliga Bayern
SC 04 Schwabach,1313,Germany,Oberliga Bayern
SpVgg Landshut,303,Germany,Oberliga Bayern
Derry City,920,Northern Ireland,Premier Division
El Ahly Cairo,7,Egypt,Premier League
Ismaily SC,3595,Egypt,Premier League
Charlton Athletic,358,England,Premier League
Saturn Ramenskoe,2737,Russia,Premier Liga
Saturn REN-TV Ramenskoe,2737,Russia,Premier Liga
Lantana Tallinn (- 2000),20845,Estonia,Premium Liiga
SV Meppen,247,Germany,Regionalliga Nord
Manchester City,281,England,Second Division
York City,1252,England,Second Division
Oldham Athletic,1078,England,Second Division
Venezia FC,607,Italy,Serie A
US Salernitana,380,Italy,Serie A
SSC Napoli,6195,Italy,Serie B
Calcio Padova,3037,Italy,Serie C - A
Varese Calcio,4361,Italy,Serie C - A
ASD Castel di Sangro,3512,Italy,Serie C - B
ASD Giulianova,4254,Italy,Serie C - B
Calcio Foggia 1920,704,Italy,Serie C - B
FC Luzern,434,Switzerland,Super League
Chongqing Liangjiang Athletic,1326,China,Super League
Herfölge Boldklub,445,Denmark,Superligaen
Boldklubben af 1893,947,Denmark,Superligaen
América Futebol Clube (RN),1751,Brazil,Série A
